year,term,score
2006,need,0.6355299258611321
2006,people,0.41169716268630974
2006,build,0.5336026183704221
2006,challenge,0.5326649846459435
2006,nation,0.4701887122509333
2006,human,0.45875792600474524
2006,even,1.0
2006,enjoy,0.5416362817341545
2006,health,0.5279244046387708
2006,years,0.46750145088626754
2006,good,0.4575678689716247
2006,public,0.45555830839176975
2006,health,0.4402821200661909
2006,good,0.3816056800079987
2006,nation,0.37332608074280665
2006,thank,0.35691117583192344
2006,life,0.3445662420605082
2006,people,0.2598298332114132
2006,long,0.8212378601335932
2006,freedom,0.5705859944681405
2006,president,0.7331720314318528
2006,honour,0.6800432135725568
2006,struggle,0.5270680614023252
2006,land,0.37039428419219533
2006,year,0.3614027021077086
2006,victory,0.34620857109022873
2006,lives,0.3296996165086112
2006,justice,0.30127371071018544
2006,democracy,0.28239616177288596
2006,freedom,0.23520154554166328
2006,african,0.6660627145603372
2006,celebrate,0.4018278221521088
2006,south african,0.3756191626138887
2006,honour,0.3330313572801686
2006,world,0.2897768126502026
2006,south,0.24274393960028579
2006,enjoy,0.6471161973087992
2006,friends,0.5683511315834093
2006,today,0.5081511767264316
2006,honoured,0.49778012602514043
2006,indeed,0.4888354446193315
2006,international,0.4503631075921943
2006,honour,0.42032124478187294
2006,world,0.36572937634695724
2006,human rights,0.4239230927364875
2006,long,0.39396968648374364
2006,rights,0.38230472815576944
2006,international,0.37645551538052824
2006,years,0.3684678791674117
2006,justice,0.3506194602307908
2006,human,0.34423662425037627
2006,long,0.7900418281613829
2006,world,0.6130529420493958
2006,become,0.7478425532736233
2006,still,0.6638761296455749
2006,human rights,0.4190781588167943
2006,rights,0.3779354423658766
2006,together,0.3579590224585812
2006,poverty,0.34951934548009284
2006,human,0.34030241135702954
2006,hope,0.33805020965134436
2006,today,0.33139277612926865
2006,world,0.30221683621318834
2006,women,0.6337949910652878
2006,international,0.5921747305953214
2006,violence,0.49762736836402993
2006,today,1.0
2006,world,1.0
2006,fear,1.0
2006,action,0.6075208103032588
2006,leadership,0.6054291634420232
2006,society,0.5141731158883782
2006,within,1.0
